CustomerID,Recency,Frequency,MonetaryValue,R_Score,F_Score,M_Score,RFM_Score_Total,RFM_Segment
13839,508,1,139.95000000000002,1,1,1,111,04 - At Risk
13840,438,1,651.4,1,1,2,112,04 - At Risk
13841,274,1,85.0,2,1,1,211,04 - At Risk
13842,80,18,5629.91,3,4,4,344,03 - Loyal Customers
13843,403,1,319.75,1,1,1,111,04 - At Risk
13844,33,1,361.62,4,1,2,412,06 - Others / Need Attention
13845,86,1,312.98,3,1,1,311,06 - Others / Need Attention
13846,46,4,1307.79,4,3,3,433,02 - Potential Loyalists
13847,741,1,310.72,1,1,1,111,04 - At Risk
13848,114,8,3335.0,3,4,4,344,03 - Loyal Customers
13849,73,5,3469.3,3,3,4,334,03 - Loyal Customers
13850,151,1,1595.48,2,1,3,213,06 - Others / Need Attention
13851,117,8,4606.46,3,4,4,344,03 - Loyal Customers
13852,632,1,187.35000000000002,1,1,1,111,04 - At Risk
13853,79,1,1090.1399999999999,3,1,3,313,06 - Others / Need Attention
13854,30,39,12253.96,4,4,4,444,01 - Champions
13855,522,4,1310.3400000000001,1,3,3,133,06 - Others / Need Attention
13856,190,11,1142.03,2,4,3,243,03 - Loyal Customers
13857,415,6,1001.01,1,3,3,133,06 - Others / Need Attention
13858,79,1,216.17000000000002,3,1,1,311,06 - Others / Need Attention
13859,348,2,515.86,2,2,2,222,04 - At Risk
13860,23,5,1245.9,4,3,3,433,02 - Potential Loyalists
13861,451,2,273.26,1,2,1,121,04 - At Risk
13862,40,9,2556.09,4,4,4,444,01 - Champions
13863,269,4,1239.55,2,3,3,233,03 - Loyal Customers
13864,408,1,662.4000000000001,1,1,2,112,04 - At Risk
13865,80,4,501.56,3,3,2,332,06 - Others / Need Attention
13866,96,1,145.67,3,1,1,311,06 - Others / Need Attention
13867,53,3,1015.29,3,2,3,323,06 - Others / Need Attention
13868,29,2,3192.54,4,2,4,424,06 - Others / Need Attention
13869,145,10,8111.57,2,4,4,244,03 - Loyal Customers
13870,24,15,5712.08,4,4,4,444,01 - Champions
13871,44,17,7885.85,4,4,4,444,01 - Champions
13872,549,3,919.57,1,2,3,123,06 - Others / Need Attention
13873,141,8,1038.92,2,4,3,243,03 - Loyal Customers
13874,380,7,2049.15,2,3,3,233,03 - Loyal Customers
13875,75,14,4814.37,3,4,4,344,03 - Loyal Customers
13876,85,1,122.7,3,1,1,311,06 - Others / Need Attention
13877,108,3,449.68,3,2,2,322,06 - Others / Need Attention
13878,76,4,2473.06,3,3,4,334,03 - Loyal Customers
13879,667,1,395.5,1,1,2,112,04 - At Risk
13880,43,17,4391.66,4,4,4,444,01 - Champions
13881,25,43,45179.1,4,4,4,444,01 - Champions
13882,24,5,1191.13,4,3,3,433,02 - Potential Loyalists
13883,32,15,6560.02,4,4,4,444,01 - Champions
13884,29,10,1888.48,4,4,3,443,02 - Potential Loyalists
13885,211,2,506.8,2,2,2,222,04 - At Risk
13886,93,1,243.56,3,1,1,311,06 - Others / Need Attention
13887,226,1,349.55,2,1,2,212,04 - At Risk
13888,141,7,2169.05,2,4,3,243,03 - Loyal Customers
13889,114,6,1991.23,3,3,3,333,03 - Loyal Customers
13890,23,14,2927.38,4,4,4,444,01 - Champions
13891,400,3,863.56,2,2,2,222,04 - At Risk
13892,48,6,1267.65,3,3,3,333,03 - Loyal Customers
13893,319,1,821.1,2,1,2,212,04 - At Risk
13894,45,3,564.62,4,2,2,422,06 - Others / Need Attention
13895,50,6,4008.52,3,3,4,334,03 - Loyal Customers
13896,647,1,388.55,1,1,2,112,04 - At Risk
13897,72,3,1160.72,3,2,3,323,06 - Others / Need Attention
13898,347,2,686.4,2,2,2,222,04 - At Risk
13899,38,2,388.52,4,2,2,422,06 - Others / Need Attention
13900,205,6,1610.5900000000001,2,3,3,233,03 - Loyal Customers
13901,94,15,5676.34,3,4,4,344,03 - Loyal Customers
13902,654,5,34095.26,1,3,4,134,06 - Others / Need Attention
13903,422,1,165.45000000000002,1,1,1,111,04 - At Risk
13904,59,2,332.64,3,2,1,321,06 - Others / Need Attention
13905,754,1,312.65,1,1,1,111,04 - At Risk
13906,431,1,42.0,1,1,1,111,04 - At Risk
13907,713,1,136.8,1,1,1,111,04 - At Risk
13908,101,4,2369.55,3,3,4,334,03 - Loyal Customers
13909,445,2,286.6,1,2,1,121,04 - At Risk
13911,79,20,4234.99,3,4,4,344,03 - Loyal Customers
13912,445,1,124.95,1,1,1,111,04 - At Risk
13913,528,1,42.22,1,1,1,111,04 - At Risk
13914,33,2,626.45,4,2,2,422,06 - Others / Need Attention
13915,416,1,70.80000000000001,1,1,1,111,04 - At Risk
13916,485,4,1275.81,1,3,3,133,06 - Others / Need Attention
13917,71,2,272.04,3,2,1,321,06 - Others / Need Attention
13918,71,2,1212.8400000000001,3,2,3,323,06 - Others / Need Attention
13919,81,4,1360.68,3,3,3,333,03 - Loyal Customers
13920,453,4,1774.68,1,3,3,133,06 - Others / Need Attention
13921,424,4,730.7,1,3,2,132,06 - Others / Need Attention
13922,373,3,865.2,2,2,2,222,04 - At Risk
13923,75,1,351.13,3,1,2,312,06 - Others / Need Attention
13924,23,6,1838.8500000000001,4,3,3,433,02 - Potential Loyalists
13925,114,4,678.25,3,3,2,332,06 - Others / Need Attention
13926,45,1,223.85000000000002,4,1,1,411,06 - Others / Need Attention
13927,96,2,708.26,3,2,2,322,06 - Others / Need Attention
13928,32,4,464.57,4,3,2,432,06 - Others / Need Attention
13929,191,11,3494.1,2,4,4,244,03 - Loyal Customers
13930,79,2,337.34,3,2,1,321,06 - Others / Need Attention
13931,117,11,5257.38,3,4,4,344,03 - Loyal Customers
13932,316,1,307.4,2,1,1,211,04 - At Risk
13933,131,2,608.79,2,2,2,222,04 - At Risk
13934,285,1,922.1,2,1,3,213,06 - Others / Need Attention
13935,618,3,6116.92,1,2,4,124,06 - Others / Need Attention
13936,201,3,939.6600000000001,2,2,3,223,06 - Others / Need Attention
13937,191,2,880.13,2,2,2,222,04 - At Risk
13938,57,1,71.66,3,1,1,311,06 - Others / Need Attention
13939,45,7,1560.96,4,4,3,443,02 - Potential Loyalists
13940,39,4,839.14,4,3,2,432,06 - Others / Need Attention
13941,43,15,11122.300000000001,4,4,4,444,01 - Champions
13942,556,1,320.0,1,1,1,111,04 - At Risk
13943,599,1,246.54000000000002,1,1,1,111,04 - At Risk
13944,675,1,200.43,1,1,1,111,04 - At Risk
13945,416,2,854.1500000000001,1,2,2,122,04 - At Risk
13946,101,6,1876.23,3,3,3,333,03 - Loyal Customers
13947,87,1,90.60000000000001,3,1,1,311,06 - Others / Need Attention
13948,382,4,548.76,2,3,2,232,06 - Others / Need Attention
13949,24,6,2427.32,4,3,4,434,02 - Potential Loyalists
13950,33,4,745.0600000000001,4,3,2,432,06 - Others / Need Attention
13951,198,3,674.45,2,2,2,222,04 - At Risk
13952,239,14,12823.521,2,4,4,244,03 - Loyal Customers
13953,29,12,6640.68,4,4,4,444,01 - Champions
13954,23,2,439.92,4,2,2,422,06 - Others / Need Attention
13955,176,3,545.17,2,2,2,222,04 - At Risk
13956,27,5,1026.42,4,3,3,433,02 - Potential Loyalists
13957,439,3,458.25,1,2,2,122,04 - At Risk
13958,401,8,4709.2300000000005,2,4,4,244,03 - Loyal Customers
13959,101,6,1076.18,3,3,3,333,03 - Loyal Customers
13960,43,2,230.22,4,2,1,421,06 - Others / Need Attention
13961,414,1,538.4,1,1,2,112,04 - At Risk
13962,43,3,362.8,4,2,2,422,06 - Others / Need Attention
13963,330,17,3011.87,2,4,4,244,03 - Loyal Customers
13964,409,2,438.9,1,2,2,122,04 - At Risk
13965,498,3,996.61,1,2,3,123,06 - Others / Need Attention
13966,457,1,390.86,1,1,2,112,04 - At Risk
13967,167,2,166.3,2,2,1,221,04 - At Risk
13968,445,1,123.66,1,1,1,111,04 - At Risk
13969,29,35,13365.87,4,4,4,444,01 - Champions
13970,408,2,846.55,1,2,2,122,04 - At Risk
13971,40,14,4667.57,4,4,4,444,01 - Champions
13972,92,2,190.25,3,2,1,321,06 - Others / Need Attention
13973,309,1,264.7,2,1,1,211,04 - At Risk
13974,71,2,677.72,3,2,2,322,06 - Others / Need Attention
13975,53,12,5358.84,3,4,4,344,03 - Loyal Customers
13976,228,4,1192.3600000000001,2,3,3,233,03 - Loyal Customers
13977,433,1,519.8100000000001,1,1,2,112,04 - At Risk
13978,36,2,196.79,4,2,1,421,06 - Others / Need Attention
13979,95,7,3416.23,3,4,4,344,03 - Loyal Customers
13980,82,5,799.92,3,3,2,332,06 - Others / Need Attention
13981,437,1,331.14,1,1,1,111,04 - At Risk
13982,61,9,4445.59,3,4,4,344,03 - Loyal Customers
13983,51,21,7108.45,3,4,4,344,03 - Loyal Customers
13984,48,12,2048.6,3,4,3,343,03 - Loyal Customers
13985,26,22,10020.86,4,4,4,444,01 - Champions
13986,39,1,320.46,4,1,1,411,06 - Others / Need Attention
13987,401,2,682.54,2,2,2,222,04 - At Risk
13988,41,8,4757.8,4,4,4,444,01 - Champions
13989,87,5,2026.06,3,3,3,333,03 - Loyal Customers
13990,235,1,311.3,2,1,1,211,04 - At Risk
13991,34,6,855.97,4,3,2,432,06 - Others / Need Attention
13992,52,3,219.5,3,2,1,321,06 - Others / Need Attention
13993,64,19,6775.71,3,4,4,344,03 - Loyal Customers
13994,25,6,2313.14,4,3,4,434,02 - Potential Loyalists
13995,37,14,3902.01,4,4,4,444,01 - Champions
13996,408,2,895.76,1,2,2,122,04 - At Risk
13997,541,3,382.31,1,2,2,122,04 - At Risk
13998,468,3,566.7,1,2,2,122,04 - At Risk
13999,32,29,9502.26,4,4,4,444,01 - Champions
14000,233,5,2046.34,2,3,3,233,03 - Loyal Customers
14001,67,9,4530.09,3,4,4,344,03 - Loyal Customers
14002,156,2,529.73,2,2,2,222,04 - At Risk
14003,754,1,209.41,1,1,1,111,04 - At Risk
14004,65,11,6258.45,3,4,4,344,03 - Loyal Customers
14005,31,5,2874.72,4,3,4,434,02 - Potential Loyalists
14006,137,7,2196.67,2,4,3,243,03 - Loyal Customers
14007,534,1,79.48,1,1,1,111,04 - At Risk
14008,454,1,509.04,1,1,2,112,04 - At Risk
14009,220,3,1099.91,2,2,3,223,06 - Others / Need Attention
14010,587,2,445.15,1,2,2,122,04 - At Risk
14011,502,2,457.82,1,2,2,122,04 - At Risk
14012,299,1,328.8,2,1,1,211,04 - At Risk
14013,132,5,1084.57,2,3,3,233,03 - Loyal Customers
14014,99,3,1948.21,3,2,3,323,06 - Others / Need Attention
14015,74,1,917.34,3,1,3,313,06 - Others / Need Attention
14016,183,11,11403.41,2,4,4,244,03 - Loyal Customers
14017,593,1,229.75,1,1,1,111,04 - At Risk
14018,667,1,367.15,1,1,2,112,04 - At Risk
14019,68,3,1421.6100000000001,3,2,3,323,06 - Others / Need Attention
14020,38,4,1249.01,4,3,3,433,02 - Potential Loyalists
14021,177,7,1716.58,2,4,3,243,03 - Loyal Customers
14022,247,2,792.15,2,2,2,222,04 - At Risk
14023,29,2,584.07,4,2,2,422,06 - Others / Need Attention
14024,143,3,645.74,2,2,2,222,04 - At Risk
14025,486,8,4057.9,1,4,4,144,06 - Others / Need Attention
14026,492,2,713.11,1,2,2,122,04 - At Risk
14027,82,1,104.82,3,1,1,311,06 - Others / Need Attention
14028,572,3,10396.5,1,2,4,124,06 - Others / Need Attention
14029,85,2,467.66,3,2,2,322,06 - Others / Need Attention
14030,40,20,8262.29,4,4,4,444,01 - Champions
14031,29,44,40999.17,4,4,4,444,01 - Champions
14032,24,16,4850.27,4,4,4,444,01 - Champions
14033,577,1,109.44,1,1,1,111,04 - At Risk
14034,44,3,651.8199999999999,4,2,2,422,06 - Others / Need Attention
14035,50,9,2856.72,3,4,4,344,03 - Loyal Customers
14036,306,1,626.65,2,1,2,212,04 - At Risk
14037,198,6,836.95,2,3,2,232,06 - Others / Need Attention
14038,100,5,3069.88,3,3,4,334,03 - Loyal Customers
14039,55,2,267.28000000000003,3,2,1,321,06 - Others / Need Attention
14040,62,35,12645.57,3,4,4,344,03 - Loyal Customers
14041,288,1,141.41,2,1,1,211,04 - At Risk
14042,747,1,431.98,1,1,2,112,04 - At Risk
14043,513,2,304.25,1,2,1,121,04 - At Risk
14044,48,10,3123.1,3,4,4,344,03 - Loyal Customers
14045,131,16,11313.03,2,4,4,244,03 - Loyal Customers
14046,306,1,154.99,2,1,1,211,04 - At Risk
14047,30,14,4255.03,4,4,4,444,01 - Champions
14048,327,3,748.69,2,2,2,222,04 - At Risk
14049,38,13,13239.03,4,4,4,444,01 - Champions
14050,53,2,746.36,3,2,2,322,06 - Others / Need Attention
14051,22,37,22434.0,4,4,4,444,01 - Champions
14052,41,2,480.81,4,2,2,422,06 - Others / Need Attention
14053,146,4,572.3,2,3,2,232,06 - Others / Need Attention
14054,87,1,92.46000000000001,3,1,1,311,06 - Others / Need Attention
14055,128,3,1520.96,2,2,3,223,06 - Others / Need Attention
14056,23,23,8214.65,4,4,4,444,01 - Champions
14057,45,22,8408.84,4,4,4,444,01 - Champions
14058,484,2,469.19,1,2,2,122,04 - At Risk
14059,288,1,183.6,2,1,1,211,04 - At Risk
14060,26,30,9519.08,4,4,4,444,01 - Champions
14061,529,3,917.4300000000001,1,2,3,123,06 - Others / Need Attention
14062,31,24,25604.2,4,4,4,444,01 - Champions
14063,460,9,22710.2,1,4,4,144,06 - Others / Need Attention
14064,51,15,3332.42,3,4,4,344,03 - Loyal Customers
14065,411,3,891.02,1,2,2,122,04 - At Risk
14066,288,1,152.55,2,1,1,211,04 - At Risk
14067,85,2,374.7,3,2,2,322,06 - Others / Need Attention
14068,342,4,1528.3700000000001,2,3,3,233,03 - Loyal Customers
14069,536,2,230.06,1,2,1,121,04 - At Risk
14070,706,1,326.55,1,1,1,111,04 - At Risk
14071,25,8,1438.82,4,4,3,443,02 - Potential Loyalists
14072,688,1,390.85,1,1,2,112,04 - At Risk
14073,54,1,151.04,3,1,1,311,06 - Others / Need Attention
14074,645,1,219.4,1,1,1,111,04 - At Risk
14075,26,6,1734.87,4,3,3,433,02 - Potential Loyalists
14076,151,1,122.47,2,1,1,211,04 - At Risk
14077,62,6,615.08,3,3,2,332,06 - Others / Need Attention
14078,123,9,1692.6299999999999,2,4,3,243,03 - Loyal Customers
14079,146,2,618.73,2,2,2,222,04 - At Risk
14080,54,5,1115.68,3,3,3,333,03 - Loyal Customers
14081,324,10,5370.1,2,4,4,244,03 - Loyal Customers
14082,386,2,413.36,2,2,2,222,04 - At Risk
14083,26,11,1407.26,4,4,3,443,02 - Potential Loyalists
14084,534,1,150.5,1,1,1,111,04 - At Risk
14085,24,33,10104.97,4,4,4,444,01 - Champions
14086,484,1,39.95,1,1,1,111,04 - At Risk
14087,24,3,846.22,4,2,2,422,06 - Others / Need Attention
14088,32,16,64036.8,4,4,4,444,01 - Champions
14089,78,1,161.0,3,1,1,311,06 - Others / Need Attention
14090,346,1,76.32000000000001,2,1,1,211,04 - At Risk
14091,676,2,9530.08,1,2,4,124,06 - Others / Need Attention
14092,29,24,7229.45,4,4,4,444,01 - Champions
14093,34,1,442.85,4,1,2,412,06 - Others / Need Attention
14094,461,1,335.22,1,1,1,111,04 - At Risk
14095,744,1,2.95,1,1,1,111,04 - At Risk
14096,26,17,65164.79,4,4,4,444,01 - Champions
14097,503,2,422.86,1,2,2,122,04 - At Risk
14098,58,1,147.35,3,1,1,311,06 - Others / Need Attention
14099,38,20,5765.71,4,4,4,444,01 - Champions
14100,159,1,194.9,2,1,1,211,04 - At Risk
14101,95,13,9961.93,3,4,4,344,03 - Loyal Customers
14102,27,5,1360.28,4,3,3,433,02 - Potential Loyalists
14104,176,5,771.58,2,3,2,232,06 - Others / Need Attention
14105,261,5,5988.83,2,3,4,234,03 - Loyal Customers
14106,759,1,214.8,1,1,1,111,04 - At Risk
14107,73,11,4877.3,3,4,4,344,03 - Loyal Customers
14108,52,4,1044.96,3,3,3,333,03 - Loyal Customers
14109,94,1,144.2,3,1,1,311,06 - Others / Need Attention
14110,25,33,12987.95,4,4,4,444,01 - Champions
14111,36,4,692.85,4,3,2,432,06 - Others / Need Attention
14112,44,13,5834.59,4,4,4,444,01 - Champions
14113,25,16,7092.610000000001,4,4,4,444,01 - Champions
14114,295,7,1364.09,2,4,3,243,03 - Loyal Customers
14115,523,2,622.67,1,2,2,122,04 - At Risk
14116,41,5,1382.74,4,3,3,433,02 - Potential Loyalists
14117,165,1,90.0,2,1,1,211,04 - At Risk
14118,450,1,458.45,1,1,2,112,04 - At Risk
14119,397,2,183.37,2,2,1,221,04 - At Risk
14121,25,4,2780.15,4,3,4,434,02 - Potential Loyalists
14122,428,3,362.42,1,2,2,122,04 - At Risk
14123,755,1,436.18,1,1,2,112,04 - At Risk
14124,106,1,419.58,3,1,2,312,06 - Others / Need Attention
14125,32,3,2740.43,4,2,4,424,06 - Others / Need Attention
14126,29,4,1172.46,4,3,3,433,02 - Potential Loyalists
14127,144,6,1900.0800000000002,2,3,3,233,03 - Loyal Customers
14128,82,3,924.21,3,2,3,323,06 - Others / Need Attention
14129,23,9,2591.34,4,4,4,444,01 - Champions
14130,341,4,1882.67,2,3,3,233,03 - Loyal Customers
14131,670,1,187.87,1,1,1,111,04 - At Risk
14132,24,11,3586.03,4,4,4,444,01 - Champions
14133,151,4,911.14,2,3,3,233,03 - Loyal Customers
14134,404,15,11123.35,1,4,4,144,06 - Others / Need Attention
14135,23,24,9643.92,4,4,4,444,01 - Champions
14136,422,5,1570.81,1,3,3,133,06 - Others / Need Attention
14137,717,1,332.7,1,1,1,111,04 - At Risk
14138,23,2,982.38,4,2,3,423,06 - Others / Need Attention
14139,68,4,1086.8,3,3,3,333,03 - Loyal Customers
14140,25,2,935.05,4,2,3,423,06 - Others / Need Attention
14141,24,4,915.13,4,3,3,433,02 - Potential Loyalists
14142,395,2,983.15,2,2,3,223,06 - Others / Need Attention
14143,155,1,115.8,2,1,1,211,04 - At Risk
14144,508,1,30.6,1,1,1,111,04 - At Risk
14145,68,7,7600.05,3,4,4,344,03 - Loyal Customers
14146,30,12,9450.3,4,4,4,444,01 - Champions
14147,100,9,2590.2,3,4,4,344,03 - Loyal Customers
14148,255,2,466.29,2,2,2,222,04 - At Risk
14149,242,1,446.62,2,1,2,212,04 - At Risk
14150,57,2,658.64,3,2,2,322,06 - Others / Need Attention
14151,695,2,679.45,1,2,2,122,04 - At Risk
14152,97,7,1997.3400000000001,3,4,3,343,03 - Loyal Customers
14153,505,1,233.39999999999998,1,1,1,111,04 - At Risk
14154,261,8,6460.7,2,4,4,244,03 - Loyal Customers
14155,288,1,118.75,2,1,1,211,04 - At Risk
14156,31,156,313946.37,4,4,4,444,01 - Champions
14157,41,5,1002.7800000000001,4,3,3,433,02 - Potential Loyalists
14158,62,1,507.65999999999997,3,1,2,312,06 - Others / Need Attention
14159,41,20,7938.01,4,4,4,444,01 - Champions
14160,632,7,8421.47,1,4,4,144,06 - Others / Need Attention
14161,237,7,3318.88,2,4,4,244,03 - Loyal Customers
14162,195,2,289.36,2,2,1,221,04 - At Risk
14163,109,5,2594.62,3,3,4,334,03 - Loyal Customers
14164,92,2,1631.77,3,2,3,323,06 - Others / Need Attention
14165,297,1,122.53999999999999,2,1,1,211,04 - At Risk
14166,527,2,256.85,1,2,1,121,04 - At Risk
14167,61,8,1296.49,3,4,3,343,03 - Loyal Customers
14168,442,2,370.45,1,2,2,122,04 - At Risk
14169,452,2,624.4300000000001,1,2,2,122,04 - At Risk
14170,397,3,597.33,2,2,2,222,04 - At Risk
14171,120,2,498.79,2,2,2,222,04 - At Risk
14172,627,3,402.72,1,2,2,122,04 - At Risk
14173,32,6,586.0,4,3,2,432,06 - Others / Need Attention
14174,55,1,134.46,3,1,1,311,06 - Others / Need Attention
14175,81,8,7678.88,3,4,4,344,03 - Loyal Customers
14176,319,5,916.01,2,3,3,233,03 - Loyal Customers
14177,108,13,2229.34,3,4,3,343,03 - Loyal Customers
14178,30,7,1620.93,4,4,3,443,02 - Potential Loyalists
14179,62,2,719.78,3,2,2,322,06 - Others / Need Attention
14180,32,33,6319.25,4,4,4,444,01 - Champions
14181,432,2,310.55,1,2,1,121,04 - At Risk
14182,465,4,678.77,1,3,2,132,06 - Others / Need Attention
14183,433,2,286.29,1,2,1,121,04 - At Risk
14184,88,1,452.89,3,1,2,312,06 - Others / Need Attention
14185,353,1,197.65,2,1,1,211,04 - At Risk
14186,449,5,1550.63,1,3,3,133,06 - Others / Need Attention
14187,495,1,123.5,1,1,1,111,04 - At Risk
14188,52,6,2054.36,3,3,3,333,03 - Loyal Customers
14189,24,16,5814.39,4,4,4,444,01 - Champions
14190,688,1,79.9,1,1,1,111,04 - At Risk
14191,23,15,4817.66,4,4,4,444,01 - Champions
14192,410,1,293.74,1,1,1,111,04 - At Risk
14193,89,3,1210.19,3,2,3,323,06 - Others / Need Attention
14194,26,36,18670.59,4,4,4,444,01 - Champions
14195,223,6,2615.6,2,3,4,234,03 - Loyal Customers
14196,128,1,335.52,2,1,1,211,04 - At Risk
14197,432,1,390.05,1,1,2,112,04 - At Risk
14198,40,9,1569.73,4,4,3,443,02 - Potential Loyalists
14199,240,4,1091.7,2,3,3,233,03 - Loyal Customers
14200,639,1,379.2,1,1,2,112,04 - At Risk
14201,82,10,1193.54,3,4,3,343,03 - Loyal Customers
14202,403,3,847.76,1,2,2,122,04 - At Risk
14203,419,1,339.34,1,1,1,111,04 - At Risk
14204,24,4,1062.96,4,3,3,433,02 - Potential Loyalists
14205,38,9,2414.2,4,4,4,444,01 - Champions
14206,261,3,1185.01,2,2,3,223,06 - Others / Need Attention
14207,709,1,157.8,1,1,1,111,04 - At Risk
14208,116,2,567.05,3,2,2,322,06 - Others / Need Attention
14209,32,15,4993.27,4,4,4,444,01 - Champions
14210,127,16,5861.52,2,4,4,244,03 - Loyal Customers
14211,75,18,4402.29,3,4,4,344,03 - Loyal Customers
14212,111,2,2190.14,3,2,3,323,06 - Others / Need Attention
14213,426,1,1192.2,1,1,3,113,06 - Others / Need Attention
14214,52,5,1004.38,3,3,3,333,03 - Loyal Customers
14215,33,9,3416.33,4,4,4,444,01 - Champions
14216,25,5,2150.04,4,3,3,433,02 - Potential Loyalists
14217,23,23,3416.89,4,4,4,444,01 - Champions
14218,64,1,169.48000000000002,3,1,1,311,06 - Others / Need Attention
14219,26,3,633.83,4,2,2,422,06 - Others / Need Attention
14220,269,4,1515.0,2,3,3,233,03 - Loyal Customers
14221,64,17,6517.49,3,4,4,344,03 - Loyal Customers
14222,199,1,683.17,2,1,2,212,04 - At Risk
14223,114,3,991.13,3,2,3,323,06 - Others / Need Attention
14224,132,9,1897.9,2,4,3,243,03 - Loyal Customers
14225,456,4,2037.02,1,3,3,133,06 - Others / Need Attention
14226,50,6,3002.53,3,3,4,334,03 - Loyal Customers
14227,48,15,6368.71,3,4,4,344,03 - Loyal Customers
14228,459,3,745.5,1,2,2,122,04 - At Risk
14229,73,7,2594.04,3,4,4,344,03 - Loyal Customers
14230,457,3,979.8000000000001,1,2,3,123,06 - Others / Need Attention
14231,205,4,1235.6200000000001,2,3,3,233,03 - Loyal Customers
14232,64,5,2048.07,3,3,3,333,03 - Loyal Customers
14233,71,7,2904.27,3,4,4,344,03 - Loyal Customers
14234,44,4,775.46,4,3,2,432,06 - Others / Need Attention
14235,97,9,4717.99,3,4,4,344,03 - Loyal Customers
14236,102,5,1744.64,3,3,3,333,03 - Loyal Customers
14237,395,2,632.14,2,2,2,222,04 - At Risk
14238,348,3,434.23,2,2,2,222,04 - At Risk
14239,65,21,4263.17,3,4,4,344,03 - Loyal Customers
14240,52,3,1247.49,3,2,3,323,06 - Others / Need Attention
14241,205,2,333.7,2,2,1,221,04 - At Risk
14242,256,2,280.55,2,2,1,221,04 - At Risk
14243,30,17,7431.05,4,4,4,444,01 - Champions
14244,682,1,366.41999999999996,1,1,2,112,04 - At Risk
14245,241,2,1693.45,2,2,3,223,06 - Others / Need Attention
14246,132,3,1474.06,2,2,3,223,06 - Others / Need Attention
14247,300,5,772.66,2,3,2,232,06 - Others / Need Attention
14248,340,3,1032.95,2,2,3,223,06 - Others / Need Attention
14249,432,12,5625.461,1,4,4,144,06 - Others / Need Attention
14250,29,3,1904.05,4,2,3,423,06 - Others / Need Attention
14251,23,5,2879.7000000000003,4,3,4,434,02 - Potential Loyalists
14252,403,1,350.99,1,1,2,112,04 - At Risk
14253,515,2,363.40000000000003,1,2,2,122,04 - At Risk
14254,454,1,601.03,1,1,2,112,04 - At Risk
14255,568,1,1000.63,1,1,3,113,06 - Others / Need Attention
14256,282,5,2473.9900000000002,2,3,4,234,03 - Loyal Customers
14257,86,9,5954.45,3,4,4,344,03 - Loyal Customers
14258,31,25,32051.34,4,4,4,444,01 - Champions
14259,163,1,120.0,2,1,1,211,04 - At Risk
14260,493,3,824.28,1,2,2,122,04 - At Risk
14261,72,2,1163.45,3,2,3,323,06 - Others / Need Attention
14262,30,8,2618.23,4,4,4,444,01 - Champions
14263,445,1,322.93,1,1,1,111,04 - At Risk
14264,176,6,1517.3600000000001,2,3,3,233,03 - Loyal Customers
14265,131,4,1373.35,2,3,3,233,03 - Loyal Customers
